task_id,task_type,machine_id,machine_type,operator_id,scheduled_start,scheduled_end,start_time,end_time,actual_duration_min,planned_quantity,quantity_done,progress_pct,cycle_time_sec,cycles_completed,ground_softness,rain,slope_deg,avg_load_pct,is_night,idle_min,fuel_used_l
T00696,LOAD,LOD001,LOADER,OP008,2026-01-16 13:00:00,2026-01-16 14:20:00,2026-01-16 12:58:17,2026-01-16 13:22:18,24.02,195,127,65.1,35.13,21,0.042,0,4.14,59.23,0,14.28,87.17
T00697,LIFT,EXC001,EXCAVATOR,OP008,2026-01-15 12:45:00,2026-01-15 14:25:00,2026-01-15 12:48:32,2026-01-15 13:05:22,16.84,40,36,90.0,93.77,5,0.405,0,5.03,92.08,0,9.85,74.21
T00698,DIG,EXC001,EXCAVATOR,OP005,2026-01-20 16:15:00,2026-01-20 17:30:00,2026-01-20 16:18:32,2026-01-20 16:47:32,29.0,130,130,100.0,30.72,15,0.385,0,4.19,81.3,0,21.32,62.54
T00699,DIG,EXC002,EXCAVATOR,OP001,2026-01-05 06:30:00,2026-01-05 07:45:00,2026-01-05 06:27:57,2026-01-05 07:16:57,49.0,419,230,54.9,42.88,52,0.66,0,3.71,67.5,1,8.33,241.92
T00700,DIG,EXC001,EXCAVATOR,OP007,2026-01-06 08:30:00,2026-01-06 09:45:00,2026-01-06 08:36:52,2026-01-06 08:57:39,20.78,261,117,44.8,34.62,29,0.202,0,4.18,66.98,0,3.02,104.24
T00701,LOAD,LOD001,LOADER,OP002,2026-01-25 10:30:00,2026-01-25 11:50:00,2026-01-25 10:38:31,2026-01-25 10:58:02,19.52,134,74,55.2,43.0,16,0.464,0,7.54,51.1,0,7.44,74.61
T00702,DIG,EXC002,EXCAVATOR,OP002,2026-01-10 13:15:00,2026-01-10 14:30:00,2026-01-10 13:16:51,2026-01-10 13:38:23,21.53,204,173,84.8,30.92,23,0.201,0,3.37,66.69,0,10.86,84.33
T00703,LOAD,LOD001,LOADER,OP007,2026-01-17 09:15:00,2026-01-17 10:35:00,2026-01-17 09:33:23,2026-01-17 09:58:56,25.55,196,196,100.0,47.88,23,0.244,0,8.47,65.0,0,7.2,127.46
T00704,DIG,EXC002,EXCAVATOR,OP005,2026-01-14 15:30:00,2026-01-14 16:45:00,2026-01-14 15:27:16,2026-01-14 16:07:15,39.99,345,328,95.1,39.55,40,0.369,0,7.89,65.24,0,11.85,173.26
T00705,LOAD,LOD001,LOADER,OP008,2026-01-17 17:45:00,2026-01-17 19:05:00,2026-01-17 17:47:55,2026-01-17 18:07:28,19.54,166,124,74.7,35.39,17,0.027,0,6.2,72.64,0,9.65,80.08
T00706,LIFT,EXC002,EXCAVATOR,OP004,2026-01-01 07:00:00,2026-01-01 08:40:00,2026-01-01 06:58:36,2026-01-01 07:30:40,32.06,139,125,89.9,92.11,16,0.404,0,7.63,89.24,0,9.71,207.52
T00707,DIG,EXC001,EXCAVATOR,OP007,2026-01-14 06:30:00,2026-01-14 07:45:00,2026-01-14 06:23:30,2026-01-14 07:11:58,48.48,438,394,90.0,46.04,53,0.569,0,7.29,73.76,1,7.2,277.42
T00708,LIFT,EXC001,EXCAVATOR,OP004,2026-01-23 10:30:00,2026-01-23 12:10:00,2026-01-23 10:16:11,2026-01-23 10:35:17,19.11,37,37,100.0,96.8,5,0.344,0,10.08,83.02,0,11.04,73.97
T00709,LOAD,LOD001,LOADER,OP002,2026-01-22 11:30:00,2026-01-22 12:50:00,2026-01-22 11:22:00,2026-01-22 11:43:26,21.43,141,120,85.1,42.94,17,0.546,0,2.82,83.69,0,12.05,95.65
T00710,DIG,EXC001,EXCAVATOR,OP004,2026-01-11 11:45:00,2026-01-11 13:00:00,2026-01-11 11:53:46,2026-01-11 13:13:11,79.42,565,424,75.0,50.0,73,0.825,1,5.6,46.61,0,16.79,351.66
T00711,LIFT,EXC002,EXCAVATOR,OP003,2026-01-21 13:30:00,2026-01-21 15:10:00,2026-01-21 13:42:37,2026-01-21 14:19:37,36.99,138,104,75.4,101.4,18,0.747,0,9.16,71.24,0,5.05,225.99
T00712,GRADE,DOZ001,DOZER,OP005,2026-01-19 17:30:00,2026-01-19 19:30:00,2026-01-19 17:33:13,2026-01-19 18:00:24,27.18,188,188,100.0,49.1,20,0.058,0,4.86,67.72,0,10.81,109.21
T00713,LOAD,LOD001,LOADER,OP002,2026-01-05 10:00:00,2026-01-05 11:20:00,2026-01-05 09:59:22,2026-01-05 10:24:14,24.88,126,57,45.2,42.99,15,0.333,1,7.13,56.7,0,15.89,77.08
T00714,LIFT,EXC002,EXCAVATOR,OP003,2026-01-20 07:30:00,2026-01-20 09:10:00,2026-01-20 07:16:43,2026-01-20 07:54:17,37.58,100,85,85.0,116.0,13,0.712,1,7.85,67.62,0,16.72,201.97
T00715,LOAD,LOD001,LOADER,OP002,2026-01-16 09:30:00,2026-01-16 10:50:00,2026-01-16 09:17:12,2026-01-16 09:34:48,17.6,155,116,74.8,40.71,18,0.368,0,7.46,74.94,0,7.45,91.26
T00716,LOAD,LOD001,LOADER,OP005,2026-01-06 07:30:00,2026-01-06 08:50:00,2026-01-06 07:14:25,2026-01-06 07:41:13,26.8,240,240,100.0,35.23,27,0.211,0,3.8,78.11,0,10.95,110.38
T00717,LIFT,EXC001,EXCAVATOR,OP008,2026-01-17 06:45:00,2026-01-17 08:25:00,2026-01-17 06:50:10,2026-01-17 07:21:23,31.23,148,148,100.0,84.15,17,0.306,0,2.68,57.33,1,7.38,176.41
T00718,LOAD,LOD001,LOADER,OP005,2026-01-25 11:15:00,2026-01-25 12:35:00,2026-01-25 11:03:03,2026-01-25 11:28:59,25.93,236,153,64.8,36.05,27,0.405,0,0.0,72.2,0,11.67,132.43
T00719,LIFT,EXC001,EXCAVATOR,OP001,2026-01-15 12:00:00,2026-01-15 13:40:00,2026-01-15 11:40:07,2026-01-15 12:02:27,22.34,21,21,100.0,87.4,3,0.434,1,5.68,84.47,0,17.97,46.42
T00720,DIG,EXC001,EXCAVATOR,OP006,2026-01-15 06:00:00,2026-01-15 07:15:00,2026-01-15 05:55:07,2026-01-15 06:45:39,50.53,613,460,75.0,36.33,73,0.473,0,4.26,65.15,1,2.64,275.45
T00721,LOAD,LOD001,LOADER,OP005,2026-01-21 09:30:00,2026-01-21 10:50:00,2026-01-21 09:36:06,2026-01-21 09:57:17,21.18,91,91,100.0,49.17,12,0.575,0,5.91,69.72,0,11.35,76.93
T00722,LOAD,LOD001,LOADER,OP008,2026-01-22 07:30:00,2026-01-22 08:50:00,2026-01-22 07:28:03,2026-01-22 07:41:20,13.28,78,78,100.0,40.68,9,0.302,0,2.89,72.66,0,7.17,47.48
T00723,DIG,EXC001,EXCAVATOR,OP002,2026-01-07 14:30:00,2026-01-07 15:45:00,2026-01-07 14:37:55,2026-01-07 15:29:36,51.68,642,642,100.0,34.77,71,0.299,0,2.9,77.66,0,10.54,269.38
T00724,LIFT,EXC002,EXCAVATOR,OP004,2026-01-06 07:30:00,2026-01-06 09:10:00,2026-01-06 07:17:32,2026-01-06 07:50:01,32.48,106,101,95.3,90.86,13,0.438,0,4.02,59.48,0,11.52,163.52
T00725,DIG,EXC001,EXCAVATOR,OP001,2026-01-16 16:00:00,2026-01-16 17:15:00,2026-01-16 15:59:58,2026-01-16 16:29:04,29.1,188,188,100.0,33.47,21,0.396,1,3.68,63.55,0,17.38,78.18
T00726,DIG,EXC002,EXCAVATOR,OP007,2026-01-06 17:45:00,2026-01-06 19:00:00,2026-01-06 17:44:37,2026-01-06 18:21:56,37.31,444,444,100.0,36.91,49,0.192,0,4.0,84.87,0,7.17,210.42
T00727,LIFT,EXC001,EXCAVATOR,OP008,2026-01-19 08:00:00,2026-01-19 09:40:00,2026-01-19 08:07:28,2026-01-19 08:36:31,29.05,139,139,100.0,81.08,16,0.28,0,5.45,79.58,0,7.43,177.65
T00728,LOAD,LOD001,LOADER,OP008,2026-01-08 09:15:00,2026-01-08 10:35:00,2026-01-08 09:26:56,2026-01-08 09:54:58,28.03,260,143,55.0,42.1,32,0.636,0,1.4,63.55,0,7.76,155.82
T00729,LOAD,LOD001,LOADER,OP007,2026-01-06 17:30:00,2026-01-06 18:50:00,2026-01-06 17:28:27,2026-01-06 17:54:53,26.45,241,157,65.1,43.24,27,0.292,0,5.95,72.15,0,7.27,149.93
T00730,LOAD,LOD001,LOADER,OP008,2026-01-01 07:45:00,2026-01-01 09:05:00,2026-01-01 07:36:41,2026-01-01 07:52:52,16.18,68,68,100.0,43.07,8,0.332,0,8.82,57.8,0,10.44,43.15
T00731,GRADE,DOZ001,DOZER,OP005,2026-01-25 11:15:00,2026-01-25 13:15:00,2026-01-25 10:59:15,2026-01-25 13:14:17,135.03,1190,1190,100.0,52.87,137,0.372,0,4.72,52.0,0,14.32,712.6
T00732,DIG,EXC002,EXCAVATOR,OP002,2026-01-26 10:45:00,2026-01-26 12:00:00,2026-01-26 10:51:26,2026-01-26 11:37:14,45.8,490,441,90.0,33.66,55,0.328,0,7.43,65.99,0,12.79,203.57
T00733,LIFT,EXC001,EXCAVATOR,OP003,2026-01-16 12:00:00,2026-01-16 13:40:00,2026-01-16 12:18:54,2026-01-16 12:42:27,23.55,107,107,100.0,78.33,12,0.163,0,5.53,87.05,0,7.89,138.64
T00734,GRADE,DOZ001,DOZER,OP006,2026-01-18 17:15:00,2026-01-18 19:15:00,2026-01-18 17:27:01,2026-01-18 18:18:56,51.91,504,454,90.1,50.14,56,0.094,0,7.42,61.22,0,4.87,289.84
T00735,DIG,EXC002,EXCAVATOR,OP002,2026-01-19 15:45:00,2026-01-19 17:00:00,2026-01-19 16:04:58,2026-01-19 16:38:09,33.18,413,392,94.9,30.5,46,0.312,0,5.25,63.67,0,8.79,150.98
T00736,GRADE,DOZ001,DOZER,OP005,2026-01-13 07:00:00,2026-01-13 09:00:00,2026-01-13 06:55:09,2026-01-13 08:30:13,95.07,926,926,100.0,52.45,98,0.177,0,5.53,73.65,0,9.4,521.96
T00737,DIG,EXC001,EXCAVATOR,OP004,2026-01-27 08:00:00,2026-01-27 09:15:00,2026-01-27 08:01:43,2026-01-27 08:30:13,28.5,230,207,90.0,39.24,28,0.61,0,3.75,65.95,0,10.3,118.31
T00738,GRADE,DOZ001,DOZER,OP007,2026-01-20 15:45:00,2026-01-20 17:45:00,2026-01-20 15:32:54,2026-01-20 16:58:55,86.01,550,550,100.0,67.54,70,0.666,0,1.92,51.81,0,7.21,440.9
T00739,LOAD,LOD001,LOADER,OP005,2026-01-30 12:30:00,2026-01-30 13:50:00,2026-01-30 12:20:17,2026-01-30 12:49:23,29.1,62,56,90.3,46.8,8,0.623,1,3.19,71.79,0,20.73,54.22
T00740,GRADE,DOZ001,DOZER,OP005,2026-01-02 11:00:00,2026-01-02 13:00:00,2026-01-02 10:53:06,2026-01-02 11:16:30,23.4,151,128,84.8,53.57,17,0.349,0,5.51,60.72,0,9.86,101.08
T00741,LOAD,LOD001,LOADER,OP005,2026-01-28 06:15:00,2026-01-28 07:35:00,2026-01-28 06:08:16,2026-01-28 06:38:41,30.42,150,128,85.3,44.05,17,0.375,1,2.52,76.7,1,17.65,98.6
T00742,GRADE,DOZ001,DOZER,OP007,2026-01-13 12:45:00,2026-01-13 14:45:00,2026-01-13 12:57:04,2026-01-13 14:18:32,81.47,582,524,90.0,64.93,72,0.683,0,3.99,52.83,0,7.96,480.79
T00743,GRADE,DOZ001,DOZER,OP004,2026-01-18 12:30:00,2026-01-18 14:30:00,2026-01-18 12:23:23,2026-01-18 15:00:12,156.81,1004,1004,100.0,74.91,119,0.687,0,6.74,72.52,0,8.24,914.04
T00744,LIFT,EXC001,EXCAVATOR,OP001,2026-01-03 16:00:00,2026-01-03 17:40:00,2026-01-03 15:54:00,2026-01-03 16:11:04,17.07,56,48,85.7,85.99,7,0.251,0,6.9,91.25,0,7.08,91.66
T00745,GRADE,DOZ001,DOZER,OP003,2026-01-03 08:45:00,2026-01-03 10:45:00,2026-01-03 08:45:03,2026-01-03 10:17:33,92.51,1083,596,55.0,43.37,114,0.092,0,2.2,56.19,0,9.8,480.56
T00746,GRADE,DOZ001,DOZER,OP008,2026-01-17 12:45:00,2026-01-17 14:45:00,2026-01-17 12:48:10,2026-01-17 16:00:53,192.72,937,937,100.0,84.0,127,0.813,1,8.69,59.22,0,14.92,1005.79
T00747,LIFT,EXC002,EXCAVATOR,OP001,2026-01-19 13:15:00,2026-01-19 14:55:00,2026-01-19 13:23:07,2026-01-19 13:53:59,30.87,148,148,100.0,74.27,17,0.352,0,0.37,73.04,0,9.83,179.54
T00748,LOAD,LOD001,LOADER,OP001,2026-01-19 13:30:00,2026-01-19 14:50:00,2026-01-19 13:45:25,2026-01-19 13:58:04,12.65,68,61,89.7,43.15,8,0.218,0,8.28,96.62,0,8.49,49.73
T00749,DIG,EXC001,EXCAVATOR,OP005,2026-01-15 14:00:00,2026-01-15 15:15:00,2026-01-15 13:43:23,2026-01-15 14:30:00,46.62,615,400,65.0,28.02,63,0.092,0,5.59,74.26,0,13.83,197.3
T00750,DIG,EXC001,EXCAVATOR,OP008,2026-01-21 17:00:00,2026-01-21 18:15:00,2026-01-21 16:57:13,2026-01-21 18:07:22,70.15,632,474,75.0,41.95,77,0.666,1,0.0,52.76,0,16.33,322.6
T00751,LOAD,LOD001,LOADER,OP006,2026-01-18 06:45:00,2026-01-18 08:05:00,2026-01-18 06:31:16,2026-01-18 06:54:57,23.67,156,148,94.9,48.98,19,0.421,0,7.33,72.4,1,9.4,121.82
T00752,GRADE,DOZ001,DOZER,OP007,2026-01-12 10:30:00,2026-01-12 12:30:00,2026-01-12 10:35:27,2026-01-12 11:40:45,65.3,493,493,100.0,60.44,57,0.445,0,5.77,59.34,0,7.89,329.09
T00753,LOAD,LOD001,LOADER,OP001,2026-01-21 13:15:00,2026-01-21 14:35:00,2026-01-21 13:20:01,2026-01-21 13:41:16,21.25,186,186,100.0,36.31,21,0.235,0,5.69,62.68,0,8.55,99.36
T00754,LOAD,LOD001,LOADER,OP005,2026-01-16 07:15:00,2026-01-16 08:35:00,2026-01-16 07:01:06,2026-01-16 07:23:15,22.14,169,169,100.0,36.42,20,0.2,0,1.44,76.28,0,10.0,93.5
T00755,LOAD,LOD001,LOADER,OP003,2026-01-20 10:30:00,2026-01-20 11:50:00,2026-01-20 10:32:22,2026-01-20 10:54:40,22.29,259,259,100.0,36.2,29,0.141,0,5.29,69.04,0,4.8,120.22
T00756,DIG,EXC001,EXCAVATOR,OP003,2026-01-22 13:30:00,2026-01-22 14:45:00,2026-01-22 13:49:02,2026-01-22 14:09:15,20.21,259,259,100.0,31.74,27,0.351,0,9.58,68.28,0,5.93,93.16
T00757,LIFT,EXC002,EXCAVATOR,OP003,2026-01-26 14:00:00,2026-01-26 15:40:00,2026-01-26 13:56:46,2026-01-26 14:22:09,25.37,107,48,44.9,77.94,12,0.37,0,7.87,59.2,0,10.78,116.57
T00758,LIFT,EXC001,EXCAVATOR,OP008,2026-01-25 12:45:00,2026-01-25 14:25:00,2026-01-25 12:32:48,2026-01-25 12:51:37,18.82,80,72,90.0,78.69,9,0.362,0,1.82,75.48,0,6.18,107.12
T00759,LIFT,EXC001,EXCAVATOR,OP006,2026-01-02 16:30:00,2026-01-02 18:10:00,2026-01-02 16:34:37,2026-01-02 16:46:06,11.48,49,49,100.0,84.63,6,0.64,0,0.05,79.99,0,3.01,69.34
T00760,GRADE,DOZ001,DOZER,OP008,2026-01-10 13:15:00,2026-01-10 15:15:00,2026-01-10 13:02:31,2026-01-10 14:56:13,113.69,927,788,85.0,61.0,111,0.558,0,3.62,67.3,0,10.03,622.07
T00761,GRADE,DOZ001,DOZER,OP005,2026-01-05 14:45:00,2026-01-05 16:45:00,2026-01-05 14:30:58,2026-01-05 15:03:19,32.34,174,174,100.0,47.33,20,0.245,0,1.65,51.85,0,16.57,99.77
T00762,GRADE,DOZ001,DOZER,OP006,2026-01-17 16:00:00,2026-01-17 18:00:00,2026-01-17 16:08:13,2026-01-17 16:55:17,47.06,349,192,55.0,64.98,43,0.636,0,8.24,55.69,0,6.13,259.65
T00763,LOAD,LOD001,LOADER,OP005,2026-01-11 10:30:00,2026-01-11 11:50:00,2026-01-11 10:36:22,2026-01-11 11:00:48,24.44,245,245,100.0,35.64,26,0.239,0,2.77,60.99,0,8.99,111.61
T00764,GRADE,DOZ001,DOZER,OP004,2026-01-24 16:15:00,2026-01-24 18:15:00,2026-01-24 16:35:33,2026-01-24 18:33:12,117.65,841,757,90.0,68.0,91,0.346,1,6.8,56.8,0,14.42,572.21
T00765,LIFT,EXC002,EXCAVATOR,OP001,2026-01-22 06:00:00,2026-01-22 07:40:00,2026-01-22 06:15:01,2026-01-22 06:26:17,11.27,23,23,100.0,86.96,3,0.362,0,3.06,70.82,1,6.92,36.64
T00766,DIG,EXC002,EXCAVATOR,OP006,2026-01-08 17:30:00,2026-01-08 18:45:00,2026-01-08 17:21:25,2026-01-08 18:01:12,39.78,337,337,100.0,41.98,39,0.489,1,4.21,84.13,0,12.49,191.05
T00767,DIG,EXC001,EXCAVATOR,OP001,2026-01-20 16:15:00,2026-01-20 17:30:00,2026-01-20 16:12:45,2026-01-20 16:38:13,25.46,204,173,84.8,36.65,24,0.326,0,5.11,77.68,0,9.92,104.04
T00768,DIG,EXC001,EXCAVATOR,OP003,2026-01-13 16:15:00,2026-01-13 17:30:00,2026-01-13 16:18:11,2026-01-13 16:39:32,21.36,193,164,85.0,30.29,22,0.348,0,4.63,65.34,0,9.43,74.97
T00769,LOAD,LOD001,LOADER,OP008,2026-01-22 07:45:00,2026-01-22 09:05:00,2026-01-22 07:38:11,2026-01-22 07:48:58,10.78,110,82,74.5,41.36,12,0.195,0,4.67,73.24,0,3.89,57.28
T00770,LOAD,LOD001,LOADER,OP003,2026-01-25 07:30:00,2026-01-25 08:50:00,2026-01-25 07:18:28,2026-01-25 07:57:55,39.45,238,238,100.0,60.0,31,0.8,0,5.74,83.75,0,8.45,231.84
T00771,GRADE,DOZ001,DOZER,OP001,2026-01-09 10:15:00,2026-01-09 12:15:00,2026-01-09 10:14:08,2026-01-09 12:46:07,151.99,1052,1052,100.0,64.82,125,0.461,1,6.32,64.26,0,16.94,804.72
T00772,LIFT,EXC002,EXCAVATOR,OP003,2026-01-21 13:00:00,2026-01-21 14:40:00,2026-01-21 12:56:15,2026-01-21 13:29:26,33.19,56,53,94.6,104.87,7,0.753,1,2.46,72.39,0,19.9,101.03
T00773,GRADE,DOZ001,DOZER,OP002,2026-01-30 13:30:00,2026-01-30 15:30:00,2026-01-30 13:37:56,2026-01-30 14:43:18,65.36,361,361,100.0,62.77,44,0.684,1,0.0,56.13,0,19.32,269.45
T00774,DIG,EXC002,EXCAVATOR,OP008,2026-01-01 13:15:00,2026-01-01 14:30:00,2026-01-01 13:27:10,2026-01-01 13:36:16,9.09,80,44,55.0,34.08,9,0.152,0,10.08,60.25,0,4.49,32.44
T00775,GRADE,DOZ001,DOZER,OP003,2026-01-23 11:45:00,2026-01-23 13:45:00,2026-01-23 12:03:32,2026-01-23 12:25:27,21.93,157,149,94.9,53.33,18,0.354,0,0.82,55.34,0,6.71,95.86
T00776,GRADE,DOZ001,DOZER,OP007,2026-01-13 17:00:00,2026-01-13 19:00:00,2026-01-13 17:02:01,2026-01-13 18:53:23,111.36,612,612,100.0,80.07,73,0.551,1,6.84,42.95,0,13.94,522.12
T00777,GRADE,DOZ001,DOZER,OP006,2026-01-11 16:30:00,2026-01-11 18:30:00,2026-01-11 16:35:24,2026-01-11 18:29:45,114.35,970,970,100.0,57.96,107,0.351,1,1.61,61.38,0,10.99,595.76
T00778,DIG,EXC002,EXCAVATOR,OP006,2026-01-03 13:30:00,2026-01-03 14:45:00,2026-01-03 13:31:52,2026-01-03 13:59:50,27.97,287,287,100.0,38.21,33,0.456,1,7.96,56.96,0,6.96,134.45
T00779,DIG,EXC002,EXCAVATOR,OP004,2026-01-10 17:45:00,2026-01-10 19:00:00,2026-01-10 17:46:53,2026-01-10 18:14:27,27.55,189,170,89.9,44.41,23,0.527,1,3.53,65.87,0,13.1,113.48
T00780,LOAD,LOD001,LOADER,OP002,2026-01-29 16:45:00,2026-01-29 18:05:00,2026-01-29 16:54:14,2026-01-29 17:20:58,26.72,228,228,100.0,40.32,26,0.181,0,3.63,75.59,0,9.25,144.4
T00781,DIG,EXC001,EXCAVATOR,OP001,2026-01-24 15:15:00,2026-01-24 16:30:00,2026-01-24 15:18:20,2026-01-24 16:01:22,43.03,580,580,100.0,29.68,69,0.261,0,3.27,56.61,0,8.9,224.4
T00782,LOAD,LOD001,LOADER,OP008,2026-01-01 06:30:00,2026-01-01 07:50:00,2026-01-01 06:31:04,2026-01-01 06:51:54,20.83,54,54,100.0,58.61,7,0.475,1,2.61,70.97,1,13.99,53.96
T00783,DIG,EXC002,EXCAVATOR,OP002,2026-01-07 16:45:00,2026-01-07 18:00:00,2026-01-07 16:46:29,2026-01-07 17:43:07,56.62,629,629,100.0,36.5,70,0.394,1,11.51,63.16,0,14.03,271.32
T00784,LIFT,EXC001,EXCAVATOR,OP001,2026-01-24 08:45:00,2026-01-24 10:25:00,2026-01-24 08:23:00,2026-01-24 08:32:52,9.87,24,23,95.8,68.97,3,0.252,0,0.0,79.24,0,7.34,30.05
T00785,DIG,EXC001,EXCAVATOR,OP003,2026-01-01 08:00:00,2026-01-01 09:15:00,2026-01-01 08:00:24,2026-01-01 08:59:46,59.36,394,296,75.1,50.0,52,0.782,1,5.13,79.18,0,12.84,293.93
T00786,DIG,EXC002,EXCAVATOR,OP003,2026-01-27 15:00:00,2026-01-27 16:15:00,2026-01-27 14:58:46,2026-01-27 15:22:19,23.55,188,188,100.0,30.24,21,0.131,0,3.85,74.03,0,12.97,76.5
T00787,LIFT,EXC001,EXCAVATOR,OP004,2026-01-14 11:45:00,2026-01-14 13:25:00,2026-01-14 11:44:03,2026-01-14 12:03:51,19.8,103,103,100.0,76.04,11,0.023,0,5.41,63.64,0,5.86,112.33
T00788,LIFT,EXC002,EXCAVATOR,OP004,2026-01-25 06:15:00,2026-01-25 07:55:00,2026-01-25 06:02:00,2026-01-25 06:29:03,27.05,105,105,100.0,99.21,12,0.35,0,10.06,78.39,1,7.21,156.73
T00789,LOAD,LOD001,LOADER,OP007,2026-01-06 17:30:00,2026-01-06 18:50:00,2026-01-06 17:37:10,2026-01-06 18:02:13,25.04,181,181,100.0,46.7,21,0.474,0,3.76,68.65,0,8.7,122.69
T00790,LIFT,EXC001,EXCAVATOR,OP003,2026-01-04 16:45:00,2026-01-04 18:25:00,2026-01-04 16:53:01,2026-01-04 17:21:25,28.39,60,60,100.0,87.83,8,0.451,1,0.0,75.96,0,16.68,101.95
T00791,GRADE,DOZ001,DOZER,OP001,2026-01-01 08:00:00,2026-01-01 10:00:00,2026-01-01 08:11:05,2026-01-01 09:34:24,83.3,731,731,100.0,53.76,80,0.413,0,0.0,57.78,0,11.63,440.43
T00792,GRADE,DOZ001,DOZER,OP004,2026-01-05 16:30:00,2026-01-05 18:30:00,2026-01-05 16:43:56,2026-01-05 18:28:12,104.26,1072,1072,100.0,49.86,116,0.214,0,2.21,68.9,0,7.87,585.26
T00793,LIFT,EXC001,EXCAVATOR,OP003,2026-01-23 13:00:00,2026-01-23 14:40:00,2026-01-23 13:07:34,2026-01-23 13:27:31,19.95,97,97,100.0,74.16,11,0.373,0,0.0,72.97,0,6.36,105.11
T00794,DIG,EXC001,EXCAVATOR,OP004,2026-01-04 14:00:00,2026-01-04 15:15:00,2026-01-04 13:59:49,2026-01-04 14:40:17,40.46,450,292,64.9,39.05,53,0.451,0,3.61,69.52,0,8.15,226.55
T00795,LIFT,EXC002,EXCAVATOR,OP004,2026-01-09 06:15:00,2026-01-09 07:55:00,2026-01-09 05:59:35,2026-01-09 06:28:17,28.69,48,36,75.0,110.74,6,0.424,1,7.01,77.59,1,15.62,97.97
T00796,GRADE,DOZ001,DOZER,OP003,2026-01-06 16:00:00,2026-01-06 18:00:00,2026-01-06 15:58:52,2026-01-06 16:43:14,44.37,260,234,90.0,61.19,30,0.438,0,4.88,71.9,0,13.12,196.96
T00797,LOAD,LOD001,LOADER,OP007,2026-01-09 11:45:00,2026-01-09 13:05:00,2026-01-09 11:50:20,2026-01-09 12:06:11,15.85,51,51,100.0,43.97,7,0.394,0,3.04,61.48,0,10.72,41.77
T00798,DIG,EXC001,EXCAVATOR,OP003,2026-01-26 06:45:00,2026-01-26 08:00:00,2026-01-26 06:46:06,2026-01-26 07:31:31,45.41,607,607,100.0,31.55,64,0.085,0,1.8,68.15,1,11.75,216.39
T00799,LIFT,EXC002,EXCAVATOR,OP006,2026-01-14 09:30:00,2026-01-14 11:10:00,2026-01-14 09:42:26,2026-01-14 09:58:58,16.53,78,58,74.4,61.11,8,0.076,0,2.67,85.15,0,8.14,78.36
T00800,LOAD,LOD001,LOADER,OP002,2026-01-08 17:45:00,2026-01-08 19:05:00,2026-01-08 17:43:11,2026-01-08 17:59:01,15.83,91,91,100.0,38.48,10,0.224,0,4.67,81.89,0,9.42,56.89
T00801,LIFT,EXC001,EXCAVATOR,OP008,2026-01-19 13:00:00,2026-01-19 14:40:00,2026-01-19 12:44:16,2026-01-19 13:24:24,40.14,131,131,100.0,86.54,16,0.495,1,3.24,55.98,0,17.06,171.46
T00802,GRADE,DOZ001,DOZER,OP007,2026-01-12 08:45:00,2026-01-12 10:45:00,2026-01-12 08:46:28,2026-01-12 09:48:17,61.83,547,492,89.9,63.82,60,0.543,0,0.23,66.94,0,3.29,381.32
T00803,LOAD,LOD001,LOADER,OP006,2026-01-05 06:00:00,2026-01-05 07:20:00,2026-01-05 05:50:26,2026-01-05 06:11:45,21.32,111,111,100.0,54.65,14,0.592,1,1.85,78.46,1,8.57,105.99
T00804,GRADE,DOZ001,DOZER,OP007,2026-01-06 11:15:00,2026-01-06 13:15:00,2026-01-06 11:26:23,2026-01-06 12:33:39,67.26,754,679,90.1,52.71,78,0.097,0,2.92,69.61,0,5.55,463.2
T00805,LIFT,EXC001,EXCAVATOR,OP002,2026-01-14 14:45:00,2026-01-14 16:25:00,2026-01-14 14:55:41,2026-01-14 15:14:06,18.43,75,68,90.7,77.22,8,0.176,0,5.23,62.78,0,9.65,78.4
T00806,GRADE,DOZ001,DOZER,OP001,2026-01-24 12:15:00,2026-01-24 14:15:00,2026-01-24 12:27:32,2026-01-24 14:12:12,104.67,657,657,100.0,63.29,82,0.584,1,0.0,60.18,0,18.18,504.52
T00807,LIFT,EXC001,EXCAVATOR,OP001,2026-01-14 06:00:00,2026-01-14 07:40:00,2026-01-14 05:57:28,2026-01-14 06:30:13,32.75,140,119,85.0,88.59,15,0.442,0,0.0,77.14,1,10.42,194.06
T00808,DIG,EXC002,EXCAVATOR,OP007,2026-01-16 17:00:00,2026-01-16 18:15:00,2026-01-16 16:59:25,2026-01-16 17:45:41,46.27,543,516,95.0,42.33,64,0.487,0,5.92,67.6,0,3.45,293.96
T00809,DIG,EXC001,EXCAVATOR,OP007,2026-01-07 08:30:00,2026-01-07 09:45:00,2026-01-07 08:18:08,2026-01-07 08:51:34,33.44,382,382,100.0,35.4,42,0.345,0,2.85,71.26,0,8.66,171.55
T00810,DIG,EXC001,EXCAVATOR,OP008,2026-01-22 10:15:00,2026-01-22 11:30:00,2026-01-22 10:06:02,2026-01-22 10:38:27,32.41,550,358,65.1,29.61,60,0.131,0,4.15,58.48,0,6.92,188.36
T00811,DIG,EXC002,EXCAVATOR,OP008,2026-01-25 08:45:00,2026-01-25 10:00:00,2026-01-25 08:58:16,2026-01-25 09:25:14,26.96,269,202,75.1,35.76,33,0.675,0,3.11,58.47,0,6.81,129.0
